Date,Open,Close,20SMA,5SMA,Lag1,Lag2,Lag3,Dollar,UMCSENT,UNRATE
2011-11-14,1263.8499755859375,1251.780029296875,1246.457501220703,1252.0699951171875,1263.8499755859375,1239.699951171875,1229.0999755859375,1.6033329963684082,66.10739062757602,8.561189244711871
2011-11-15,1251.699951171875,1257.81005859375,1248.07900390625,1248.447998046875,1251.780029296875,1263.8499755859375,1239.699951171875,1.585832953453064,66.31409745482433,8.558709888126703
2011-11-16,1257.81005859375,1236.9100341796875,1249.4305053710937,1250.010009765625,1257.81005859375,1251.780029296875,1263.8499755859375,1.6129169464111328,66.52290696986434,8.55619907028045
2011-11-17,1236.56005859375,1216.1300048828125,1249.4675048828126,1245.2960205078125,1236.9100341796875,1257.81005859375,1251.780029296875,1.600000023841858,66.73364712657374,8.553637377799607
2011-11-18,1216.18994140625,1215.6500244140625,1248.3375061035156,1235.6560302734374,1216.1300048828125,1236.9100341796875,1257.81005859375,1.4904170036315918,66.94614587883025,8.551005397310671
2011-11-21,1215.6199951171875,1192.97998046875,1245.2770080566406,1223.8960205078124,1215.6500244140625,1216.1300048828125,1236.9100341796875,1.4245829582214355,67.59247324765967,8.542493594060275
2011-11-22,1192.97998046875,1188.0400390625,1243.2265075683595,1209.9420166015625,1192.97998046875,1215.6500244140625,1216.1300048828125,1.3870830535888672,67.81028592088168,8.539386327803937
2011-11-23,1187.47998046875,1161.7900390625,1239.2160095214845,1194.918017578125,1188.0400390625,1192.97998046875,1215.6500244140625,1.3333330154418943,68.02899695903933,8.536111706671994
2011-11-25,1161.4100341796875,1158.6700439453125,1232.9200134277344,1183.426025390625,1161.7900390625,1188.0400390625,1192.97998046875,1.2641669511795044,68.4684259456726,8.52898274628727
2011-11-28,1158.6700439453125,1192.550048828125,1228.293017578125,1178.8060302734375,1158.6700439453125,1161.7900390625,1188.0400390625,1.3312499523162842,69.13000600958223,8.516548809805562
2011-11-29,1192.56005859375,1195.18994140625,1225.3875122070312,1179.2480224609376,1192.550048828125,1158.6700439453125,1161.7900390625,1.34375,69.3504942687858,8.511862378576414
2011-11-30,1196.719970703125,1246.9599609375,1226.8215087890626,1191.0320068359374,1195.18994140625,1192.550048828125,1158.6700439453125,1.40625,69.57067657006874,8.506872698857142
2011-12-01,1246.9100341796875,1244.5799560546875,1227.1555053710938,1207.589990234375,1246.9599609375,1195.18994140625,1192.550048828125,1.4837499856948853,69.79038086730903,8.501560357274238
2011-12-02,1246.030029296875,1244.280029296875,1226.3120056152343,1224.7119873046875,1244.5799560546875,1246.9599609375,1195.18994140625,1.5208330154418943,70.00943326097016,8.495908851590979
2011-12-05,1244.3299560546875,1257.0799560546875,1226.5045043945313,1237.61796875,1244.280029296875,1244.5799560546875,1246.9599609375,1.524999976158142,70.66034137235168,8.477100638071743
2011-12-06,1257.18994140625,1258.469970703125,1226.372003173828,1250.273974609375,1257.0799560546875,1244.280029296875,1244.5799560546875,1.5170830488204956,70.87435953969086,8.470305894334615
2011-12-07,1258.1400146484375,1261.010009765625,1225.6265014648438,1253.083984375,1258.469970703125,1257.0799560546875,1244.280029296875,1.5175000429153442,71.08646708880204,8.463294849266678
2011-12-08,1260.8699951171875,1234.3499755859375,1225.8890014648437,1251.03798828125,1261.010009765625,1258.469970703125,1257.0799560546875,1.5279170274734497,71.29640300968484,8.456095323838666
2011-12-09,1234.47998046875,1255.18994140625,1226.6635009765625,1253.219970703125,1234.3499755859375,1261.010009765625,1258.469970703125,1.4162499904632568,71.50390629233898,8.448735139021299
2011-12-12,1255.050048828125,1236.469970703125,1225.294500732422,1249.0979736328125,1255.18994140625,1234.3499755859375,1261.010009765625,1.4304169416427612,72.10921021092392,8.425968837940447
2011-12-13,1236.8299560546875,1225.72998046875,1223.9919982910155,1242.5499755859375,1236.469970703125,1255.18994140625,1234.3499755859375,1.4170830249786377,72.30437284065853,8.418244225273007
2011-12-14,1225.72998046875,1211.8199462890625,1221.6924926757813,1232.711962890625,1225.72998046875,1236.469970703125,1255.18994140625,1.3312499523162842,72.49579778216246,8.410498058069873
2011-12-15,1212.1199951171875,1215.75,1220.6344909667969,1228.9919677734374,1211.8199462890625,1225.72998046875,1236.469970703125,1.3391669988632202,72.68322402543491,8.402758157301774
2011-12-16,1216.0899658203125,1219.6600341796875,1220.8109924316407,1221.885986328125,1215.75,1211.8199462890625,1225.72998046875,1.3195830583572388,72.8663905604757,8.395052343939444
2011-12-19,1219.739990234375,1205.3499755859375,1220.2959899902344,1215.6619873046875,1219.6600341796875,1215.75,1211.8199462890625,1.3266669511795044,73.38772181620394,8.372417637994356
2011-12-20,1205.719970703125,1241.300048828125,1222.7119934082032,1218.7760009765625,1205.3499755859375,1219.6600341796875,1215.75,1.3116669654846191,73.55123941831384,8.365126383962398
2011-12-21,1241.25,1243.719970703125,1225.4959899902344,1225.156005859375,1241.300048828125,1205.3499755859375,1219.6600341796875,1.3833329677581787,73.70919226219,8.358008322189857
2011-12-22,1243.719970703125,1254.0,1230.1064880371093,1232.806005859375,1243.719970703125,1241.300048828125,1205.3499755859375,1.359166979789734,73.861319337832,8.35109127364747
2011-12-23,1254.0,1265.3299560546875,1235.4394836425781,1241.939990234375,1254.0,1243.719970703125,1241.300048828125,1.428333044052124,74.00735963523944,8.344403059305959
2011-12-27,1265.02001953125,1265.4300537109375,1239.0834838867188,1253.956005859375,1265.3299560546875,1254.0,1243.719970703125,1.4441670179367063,74.52543284251536,8.320494963363325
2011-12-28,1265.3800048828125,1249.6400146484375,1241.8059875488282,1255.6239990234376,1265.4300537109375,1265.3299560546875,1254.0,1.4383330345153809,74.63712409874378,8.315368234587174
2011-12-29,1249.75,1263.02001953125,1242.6089904785156,1259.4840087890625,1249.6400146484375,1265.4300537109375,1265.3299560546875,1.4129170179367063,74.74116251673526,8.310637265836286
2011-12-30,1262.8199462890625,1257.5999755859375,1243.259991455078,1260.20400390625,1263.02001953125,1249.6400146484375,1265.4300537109375,1.4304169416427612,74.8372870864892,8.30632987808139
2012-01-03,1258.8599853515625,1277.06005859375,1244.898992919922,1262.5500244140626,1257.5999755859375,1263.02001953125,1249.6400146484375,1.462499976158142,75.13843598784055,8.293781914486626
2012-01-04,1277.030029296875,1277.300048828125,1245.9099975585937,1264.9240234375,1277.06005859375,1257.5999755859375,1263.02001953125,1.433750033378601,75.19337039420807,8.291791272500781
2012-01-05,1277.300048828125,1281.06005859375,1247.039501953125,1271.2080322265624,1277.300048828125,1277.06005859375,1257.5999755859375,1.4587500095367432,75.24093766948613,8.290207837587705
2012-01-06,1280.9300537109375,1277.81005859375,1247.8795043945313,1274.1660400390624,1281.06005859375,1277.300048828125,1277.06005859375,1.4833329916000366,75.28156659164813,8.289003584616678
2012-01-09,1277.8299560546875,1280.699951171875,1250.197003173828,1278.78603515625,1277.81005859375,1281.06005859375,1277.300048828125,1.5162500143051147,75.36611101917126,8.287385666048728
2012-01-10,1280.77001953125,1292.0799560546875,1252.04150390625,1281.7900146484376,1280.699951171875,1277.81005859375,1281.06005859375,1.5816669464111328,75.3832743086026,8.28741788953873
2012-01-11,1292.02001953125,1292.47998046875,1254.8420043945312,1284.8260009765625,1292.0799560546875,1280.699951171875,1277.81005859375,1.5504169464111328,75.39564313478468,8.287689169317195
2012-01-12,1292.47998046875,1295.5,1258.3305053710938,1287.7139892578125,1292.47998046875,1292.0799560546875,1280.699951171875,1.5800000429153442,75.40364627569089,8.288171480253409
2012-01-13,1294.8199462890625,1289.0899658203125,1262.1940063476563,1289.969970703125,1295.5,1292.47998046875,1292.0799560546875,1.5729169845581057,75.40771250929458,8.28883679721665
2012-01-17,1290.219970703125,1293.6700439453125,1266.0900085449218,1292.5639892578124,1289.0899658203125,1295.5,1292.47998046875,1.5516669750213623,75.3931839301517,8.292767622725572
2012-01-18,1293.6500244140625,1308.0400390625,1270.5090087890626,1295.756005859375,1293.6700439453125,1289.0899658203125,1295.5,1.5666669607162476,75.38399729684339,8.293927592863204
2012-01-19,1308.0699462890625,1314.5,1275.9665100097657,1300.160009765625,1308.0400390625,1293.6700439453125,1289.0899658203125,1.682083010673523,75.37344642407281,8.29510241824356
2012-01-20,1314.489990234375,1315.3800048828125,1279.6705078125,1304.1360107421874,1314.5,1308.0400390625,1293.6700439453125,1.7083330154418943,75.36196008981328,8.296264073735927
2012-01-23,1315.2900390625,1316.0,1283.2845092773437,1309.518017578125,1315.3800048828125,1314.5,1308.0400390625,1.7262500524520874,75.32617609783487,8.299389769577909
2012-01-24,1315.9599609375,1314.6500244140625,1286.3170104980468,1313.714013671875,1316.0,1315.3800048828125,1314.5,1.738332986831665,75.31523569735336,8.300218494211139
2012-01-25,1314.4000244140625,1326.06005859375,1289.353515625,1317.318017578125,1314.6500244140625,1316.0,1315.3800048828125,1.7575000524520874,75.30550372524974,8.300893923302791
2012-01-26,1326.280029296875,1318.4300537109375,1292.003515625,1318.1040283203124,1326.06005859375,1314.6500244140625,1316.0,1.7745829820632937,75.29740895949742,8.301388031722148
2012-01-27,1318.25,1316.3299560546875,1295.3380126953125,1318.2940185546875,1318.4300537109375,1326.06005859375,1314.6500244140625,1.71875,75.29138017806976,8.301672794338494
2012-01-30,1316.1600341796875,1313.010009765625,1297.8375122070313,1317.6960205078126,1316.3299560546875,1318.4300537109375,1326.06005859375,1.6979169845581057,75.2899775194684,8.300990756062289
2012-01-31,1313.530029296875,1312.4100341796875,1300.5780151367187,1317.2480224609376,1313.010009765625,1316.3299560546875,1318.4300537109375,1.7245830297470093,75.29650045507304,8.300157884159416
2012-02-01,1312.449951171875,1324.0899658203125,1302.929510498047,1316.85400390625,1312.4100341796875,1313.010009765625,1316.3299560546875,1.7441669702529907,75.30720327956334,8.298980443090565
2012-02-02,1324.239990234375,1325.5400390625,1305.3415100097657,1318.2760009765625,1324.0899658203125,1312.4100341796875,1313.010009765625,1.7529170513153076,75.32207906281377,8.297466564540601
2012-02-03,1326.2099609375,1344.9000244140625,1308.5335083007812,1323.9900146484374,1325.5400390625,1324.0899658203125,1312.4100341796875,1.817916989326477,75.34082915198763,8.295636653579928
2012-02-06,1344.3199462890625,1344.3299560546875,1311.8595031738282,1330.25400390625,1344.9000244140625,1325.5400390625,1324.0899658203125,1.8191670179367063,75.41727467939765,8.288455067968014
2012-02-07,1344.3299560546875,1347.050048828125,1315.1770080566407,1337.1820068359375,1344.3299560546875,1344.9000244140625,1325.5400390625,1.7770830392837524,75.44847141661316,8.285565369098867
2012-02-08,1347.0400390625,1349.9599609375,1318.0710083007812,1342.356005859375,1347.050048828125,1344.3299560546875,1344.9000244140625,1.8083330392837524,75.48201717192603,8.282461808686193
2012-02-09,1349.969970703125,1351.949951171875,1321.0445068359375,1347.63798828125,1349.9599609375,1347.050048828125,1344.3299560546875,1.8504170179367063,75.5176068877711,8.279164820903429
2012-02-10,1351.2099609375,1342.6400146484375,1323.4015075683594,1347.185986328125,1351.949951171875,1349.9599609375,1347.050048828125,1.8054169416427608,75.55493550658312,8.275694839924013
2012-02-13,1343.06005859375,1351.77001953125,1326.5355102539063,1348.6739990234375,1342.6400146484375,1351.949951171875,1349.9599609375,1.8200000524520876,75.67430420516905,8.264451279540207
2012-02-14,1351.300048828125,1350.5,1329.3770080566405,1349.3639892578126,1351.77001953125,1342.6400146484375,1351.949951171875,1.773332953453064,75.71553786019693,8.260493667508547
2012-02-15,1350.52001953125,1343.22998046875,1331.1365051269531,1348.0179931640625,1350.5,1351.77001953125,1342.6400146484375,1.8058329820632932,75.75698513036576,8.25646523314741
2012-02-16,1342.6099853515625,1358.0400390625,1333.3135070800781,1349.2360107421875,1343.22998046875,1350.5,1351.77001953125,1.787500023841858,75.79834095811032,8.252386410630244
2012-02-17,1358.06005859375,1361.22998046875,1335.606005859375,1352.95400390625,1358.0400390625,1343.22998046875,1350.5,1.879166960716248,75.83930028586546,8.24827763413048
2012-02-21,1361.219970703125,1362.2099609375,1337.91650390625,1355.0419921875,1361.22998046875,1358.0400390625,1343.22998046875,1.8558330535888672,75.99307144568708,8.231951671774189
2012-02-22,1362.1099853515625,1357.6600341796875,1340.0670043945313,1356.4739990234375,1362.2099609375,1361.22998046875,1358.0400390625,1.832082986831665,76.02747241001678,8.227999637962988
2012-02-23,1357.530029296875,1363.4599609375,1341.9369995117188,1360.5199951171876,1357.6600341796875,1362.2099609375,1361.22998046875,1.783750057220459,76.05964652896574,8.224140255209814
2012-02-24,1363.4599609375,1365.739990234375,1344.3024963378907,1362.0599853515625,1363.4599609375,1357.6600341796875,1362.2099609375,1.8125,76.0892887449688,8.2203939576881
2012-02-27,1365.199951171875,1367.5899658203125,1346.865496826172,1363.331982421875,1365.739990234375,1363.4599609375,1357.6600341796875,1.7599999904632568,76.15997339965047,8.210037918246082
2012-02-28,1367.56005859375,1372.1800537109375,1349.8239990234374,1365.3260009765625,1367.5899658203125,1365.739990234375,1363.4599609375,1.8095829486846924,76.17643742821782,8.206948303384571
2012-02-29,1372.199951171875,1365.6800537109375,1352.4875,1366.9300048828125,1372.1800537109375,1367.5899658203125,1365.739990234375,1.850000023841858,76.18884426601323,8.204073944621706
2012-03-01,1365.9000244140625,1374.0899658203125,1354.9875,1369.056005859375,1365.6800537109375,1372.1800537109375,1367.5899658203125,1.8120830059051516,76.1968888554715,8.20143527613092
2012-03-02,1374.0899658203125,1369.6300048828125,1357.1919982910156,1369.8340087890624,1374.0899658203125,1365.6800537109375,1372.1800537109375,1.7833329439163208,76.20026705881276,8.199052366245992
2012-03-05,1369.5899658203125,1364.3299560546875,1358.1634948730468,1369.1820068359375,1369.6300048828125,1374.0899658203125,1365.6800537109375,1.7424999475479126,76.18377445601736,8.193437262190704
2012-03-06,1363.6300048828125,1343.3599853515625,1358.1149963378907,1363.4179931640624,1364.3299560546875,1369.6300048828125,1374.0899658203125,1.6554169654846191,76.17104434525535,8.192040684191628
2012-03-07,1343.3900146484375,1352.6300048828125,1358.393994140625,1360.8079833984375,1343.3599853515625,1364.3299560546875,1369.6300048828125,1.6958329677581787,76.15555599708625,8.190863087906848
2012-03-08,1352.6500244140625,1365.9100341796875,1359.1914978027344,1359.1719970703125,1352.6300048828125,1343.3599853515625,1364.3299560546875,1.7529170513153076,76.1378242420149,8.189893325359137
2012-03-09,1365.969970703125,1370.8699951171875,1360.1375,1359.4199951171875,1365.9100341796875,1352.6300048828125,1343.3599853515625,1.7416670322418213,76.11836391054615,8.18912024857127
2012-03-12,1370.780029296875,1371.0899658203125,1361.5599975585938,1360.7719970703124,1370.8699951171875,1365.9100341796875,1352.6300048828125,1.7729170322418213,76.05475976280358,8.187869652994417
2012-03-13,1371.9200439453125,1395.949951171875,1363.768994140625,1371.289990234375,1371.0899658203125,1370.8699951171875,1365.9100341796875,1.7708330154418943,76.03353343079336,8.187771839473626
2012-03-14,1395.949951171875,1394.280029296875,1365.9579956054688,1379.6199951171875,1395.949951171875,1371.0899658203125,1370.8699951171875,1.81708300113678,76.01315267490986,8.187814971826539
2012-03-15,1394.1700439453125,1402.5999755859375,1368.926495361328,1386.9579833984376,1394.280029296875,1395.949951171875,1371.0899658203125,1.824167013168335,75.99413232565789,8.187987902075918
2012-03-16,1402.550048828125,1404.1700439453125,1371.2329956054687,1393.6179931640625,1402.5999755859375,1394.280029296875,1395.949951171875,1.8733329772949217,75.97698721354226,8.18827948224454
2012-03-19,1404.1700439453125,1409.75,1373.6589965820312,1401.35,1404.1700439453125,1402.5999755859375,1394.280029296875,1.8512500524520876,75.94195160506169,8.189754642493591
2012-03-20,1409.5899658203125,1405.52001953125,1375.8244995117188,1403.264013671875,1409.75,1404.1700439453125,1402.5999755859375,1.8600000143051147,75.93745574653968,8.190409342566905
2012-03-21,1405.52001953125,1402.8900146484375,1378.0859985351562,1404.9860107421875,1405.52001953125,1409.75,1404.1700439453125,1.8808330297470093,75.93740927767817,8.191126952673324
2012-03-22,1402.8900146484375,1392.780029296875,1379.552001953125,1403.022021484375,1402.8900146484375,1405.52001953125,1409.75,1.862499952316284,75.94232702898192,8.191896324835614
2012-03-23,1392.780029296875,1397.1099853515625,1381.1205017089844,1401.610009765625,1392.780029296875,1402.8900146484375,1405.52001953125,1.865833044052124,75.95272383095582,8.192706311076552
2012-03-26,1397.1099853515625,1416.510009765625,1383.56650390625,1402.96201171875,1397.1099853515625,1392.780029296875,1402.8900146484375,1.8879170417785645,76.02193684594644,8.195268474498961
2012-03-27,1416.550048828125,1412.52001953125,1385.5835021972657,1404.36201171875,1416.510009765625,1397.1099853515625,1392.780029296875,1.915416955947876,76.05939815564902,8.1961294372822
2012-03-28,1412.52001953125,1405.5400390625,1387.5765014648437,1404.8920166015625,1412.52001953125,1416.510009765625,1397.1099853515625,1.911666989326477,76.10491266854591,8.196975274257946
2012-03-29,1405.3900146484375,1403.280029296875,1389.0360046386718,1406.9920166015625,1405.5400390625,1412.52001953125,1416.510009765625,1.8470829725265503,76.15899521514181,8.19779483744897
2012-03-30,1403.31005859375,1408.469970703125,1390.9780029296876,1409.264013671875,1403.280029296875,1405.5400390625,1412.52001953125,1.9145829677581787,76.22216062594161,8.198576978878041
2012-04-02,1408.469970703125,1419.0400390625,1393.7135070800782,1409.77001953125,1408.469970703125,1403.280029296875,1405.5400390625,1.87041699886322,76.47119291027423,8.200589563255212
2012-04-03,1418.97998046875,1413.3800048828125,1397.2145080566406,1409.9420166015625,1419.0400390625,1408.469970703125,1403.280029296875,1.8904169797897337,76.57456278430254,8.201126390205035
2012-04-04,1413.0899658203125,1398.9599609375,1399.531005859375,1408.6260009765624,1413.3800048828125,1419.0400390625,1408.469970703125,1.7925000190734863,76.68688213336387,8.20159776129955
2012-04-05,1398.7900390625,1398.0799560546875,1401.139501953125,1407.585986328125,1398.9599609375,1413.3800048828125,1419.0400390625,1.7699999809265137,76.80712016535865,8.202006552481327
2012-04-09,1397.449951171875,1382.199951171875,1401.7059997558595,1402.331982421875,1398.0799560546875,1398.9599609375,1413.3800048828125,1.743749976158142,77.34664328068254,8.203073436932614
2012-04-10,1382.1800537109375,1358.5899658203125,1401.0809997558595,1390.2419677734374,1382.199951171875,1398.0799560546875,1398.9599609375,1.7333329916000366,77.49101284585205,8.203212467689356
2012-04-11,1358.97998046875,1368.7099609375,1399.7190002441407,1381.307958984375,1358.5899658203125,1382.199951171875,1398.0799560546875,1.7287499904632568,77.63711634135795,8.203306174188816
2012-04-12,1368.77001953125,1387.5699462890625,1399.38349609375,1379.0299560546875,1368.7099609375,1358.5899658203125,1382.199951171875,1.7549999952316284,77.7839229751009,8.203357432373567
2012-04-13,1387.6099853515625,1370.260009765625,1397.7664978027344,1373.465966796875,1387.5699462890625,1368.7099609375,1358.5899658203125,1.7945829629898071,77.93040195498106,8.20336911818619
2012-04-16,1370.27001953125,1369.5699462890625,1396.0364929199218,1370.9399658203124,1370.260009765625,1387.5699462890625,1368.7099609375,1.7799999713897705,78.35756505045072,8.203195500817026
2012-04-17,1369.5699462890625,1390.780029296875,1395.0879943847656,1377.377978515625,1369.5699462890625,1370.260009765625,1387.5699462890625,1.7916669845581057,78.49242549388538,8.20307765656688
2012-04-18,1390.780029296875,1385.1400146484375,1394.068994140625,1380.6639892578125,1390.780029296875,1369.5699462890625,1370.260009765625,1.7404170036315918,78.62180432295972,8.202934619657478
2012-04-19,1385.0799560546875,1376.9200439453125,1392.7704956054688,1378.5340087890625,1385.1400146484375,1390.780029296875,1369.5699462890625,1.746250033378601,78.74467074557434,8.202769266031398
2012-04-20,1376.9599609375,1378.530029296875,1392.0579956054687,1380.1880126953124,1376.9200439453125,1385.1400146484375,1390.780029296875,1.7287499904632568,78.85999396962977,8.202584471631218
2012-04-23,1378.530029296875,1366.93994140625,1390.549493408203,1379.66201171875,1378.530029296875,1376.9200439453125,1385.1400146484375,1.640416979789734,79.15039652944563,8.201942203211805
2012-04-24,1366.969970703125,1371.969970703125,1388.322491455078,1375.9,1366.93994140625,1378.530029296875,1376.9200439453125,1.6549999713897705,79.225239038269,8.201708405140964
2012-04-25,1372.1099853515625,1390.68994140625,1387.2309875488281,1377.0099853515626,1371.969970703125,1366.93994140625,1378.530029296875,1.6487499475479126,79.2873843880356,8.201469546008898
2012-04-26,1390.6400146484375,1399.97998046875,1386.9529846191406,1381.62197265625,1390.68994140625,1371.969970703125,1366.93994140625,1.6804169416427612,79.3358017866459,8.20122850175818
2012-04-27,1400.18994140625,1403.3599853515625,1386.956982421875,1386.5879638671875,1399.97998046875,1390.68994140625,1371.969970703125,1.7316670417785645,79.3694604420004,8.200988148331387
2012-04-30,1403.260009765625,1397.9100341796875,1386.4289855957031,1392.781982421875,1403.3599853515625,1399.97998046875,1390.68994140625,1.7354170083999634,79.37157602753379,8.200299992420312
2012-05-01,1397.8599853515625,1405.8199462890625,1385.7679809570313,1399.5519775390626,1397.9100341796875,1403.3599853515625,1399.97998046875,1.746250033378601,79.33589178886984,8.20009116171497
2012-05-02,1405.5,1402.31005859375,1385.2144836425782,1401.8760009765624,1405.8199462890625,1397.9100341796875,1403.3599853515625,1.7429169416427612,79.28030601052085,8.199897316699925
2012-05-03,1402.3199462890625,1391.5699462890625,1384.8449829101562,1400.193994140625,1402.31005859375,1405.8199462890625,1397.9100341796875,1.7883330583572388,79.20456847207744,8.199719620398248
2012-05-04,1391.510009765625,1369.0999755859375,1383.3959838867188,1393.3419921875,1391.5699462890625,1402.31005859375,1405.8199462890625,1.6737500429153442,79.10968260639785,8.199557769420418
2012-05-07,1368.7900390625,1369.5799560546875,1382.7649841308594,1387.6759765625,1369.0999755859375,1391.5699462890625,1402.31005859375,1.6116670370101929,78.7213224644373,8.19916373049926
2012-05-08,1369.1600341796875,1363.719970703125,1383.021484375,1379.2559814453125,1369.5799560546875,1369.0999755859375,1391.5699462890625,1.5904170274734497,78.56103070830841,8.199061702886077
2012-05-09,1363.199951171875,1354.5799560546875,1382.3149841308593,1369.7099609375,1363.719970703125,1369.5799560546875,1369.0999755859375,1.542917013168335,78.38718433419103,8.198973741631372
2012-05-10,1354.5799560546875,1357.989990234375,1380.835986328125,1362.9939697265625,1354.5799560546875,1363.719970703125,1369.5799560546875,1.5879169702529907,78.20090208393471,8.198899490942068
2012-05-11,1358.1099853515625,1353.3900146484375,1379.9924865722655,1359.8519775390625,1357.989990234375,1354.5799560546875,1363.719970703125,1.5579169988632202,78.00330269938898,8.1988385950251
2012-05-14,1351.9300537109375,1338.3499755859375,1378.4314880371094,1353.6059814453124,1353.3900146484375,1357.989990234375,1354.5799560546875,1.5633330345153809,77.35378915851061,8.198732477977446
2012-05-15,1338.3599853515625,1330.6600341796875,1375.42548828125,1346.993994140625,1338.3499755859375,1353.3900146484375,1357.989990234375,1.557083010673523,77.12210865530267,8.198721443219068
2012-05-16,1330.780029296875,1324.800048828125,1372.4084899902343,1341.0380126953125,1330.6600341796875,1338.3499755859375,1353.3900146484375,1.5283329486846924,76.88470472705303,8.198721984267655
2012-05-17,1324.8199462890625,1304.8599853515625,1368.805487060547,1330.41201171875,1324.800048828125,1330.6600341796875,1338.3499755859375,1.4850000143051147,76.642696115611,8.198733745330133
2012-05-18,1305.050048828125,1295.219970703125,1364.6399841308594,1318.7780029296875,1304.8599853515625,1324.800048828125,1330.6600341796875,1.4416669607162476,76.39720156282657,8.19875637061343
2012-05-21,1295.72998046875,1315.989990234375,1362.0924865722657,1314.306005859375,1295.219970703125,1304.8599853515625,1324.800048828125,1.3958330154418943,75.65098967491289,8.198885873857488
2012-05-22,1316.0899658203125,1316.6300048828125,1359.32548828125,1311.5,1315.989990234375,1295.219970703125,1304.8599853515625,1.4433330297470093,75.40273877525314,8.198948398093322
2012-05-23,1316.02001953125,1318.8599853515625,1355.7339904785156,1310.3119873046876,1316.6300048828125,1315.989990234375,1295.219970703125,1.3737499713897705,75.15659564349865,8.199020007584606
2012-05-24,1318.719970703125,1320.6800537109375,1351.768994140625,1313.4760009765625,1318.8599853515625,1316.6300048828125,1315.989990234375,1.3937499523162842,74.91367902149878,8.199100346538264
2012-05-25,1320.81005859375,1317.8199462890625,1347.4919921875,1317.99599609375,1320.6800537109375,1318.8599853515625,1316.6300048828125,1.3879170417785645,74.67510765110308,8.19918905916123
2012-05-29,1318.9000244140625,1332.4200439453125,1344.2174926757812,1321.2820068359374,1317.8199462890625,1320.6800537109375,1318.8599853515625,1.4470829963684082,73.78664952255228,8.19962053048466
2012-05-30,1331.25,1313.3199462890625,1339.5924926757812,1320.6199951171875,1332.4200439453125,1317.8199462890625,1320.6800537109375,1.4308329820632937,73.58658553792039,8.199745774558044
2012-05-31,1313.0899658203125,1310.3299560546875,1334.9934875488282,1318.9139892578125,1313.3199462890625,1332.4200439453125,1317.8199462890625,1.4166669845581057,73.39757925598987,8.19987725754229
2012-06-01,1309.8699951171875,1278.0400390625,1329.3169921875,1310.385986328125,1310.3299560546875,1313.3199462890625,1332.4200439453125,1.3504170179367063,73.22074941861014,8.200014623435512
2012-06-04,1278.2900390625,1278.1800537109375,1324.77099609375,1302.4580078125,1278.0400390625,1310.3299560546875,1313.3199462890625,1.307083010673523,72.76838455854491,8.200452992141377
2012-06-05,1277.8199462890625,1285.5,1320.5669982910156,1293.0739990234374,1278.1800537109375,1278.0400390625,1310.3299560546875,1.3133330345153809,72.64259154270286,8.200603160764901
2012-06-06,1285.6099853515625,1315.1300048828125,1318.1375,1293.4360107421876,1285.5,1278.1800537109375,1278.0400390625,1.3708330392837524,72.52859188360715,8.20075293096541
2012-06-07,1316.1500244140625,1314.989990234375,1316.1580017089843,1294.368017578125,1315.1300048828125,1285.5,1278.1800537109375,1.4691669940948486,72.42596296696965,8.20090084997262
2012-06-08,1314.989990234375,1325.6600341796875,1314.54150390625,1303.8920166015625,1314.989990234375,1315.1300048828125,1285.5,1.399999976158142,72.33428217850191,8.201045465016247
2012-06-11,1325.719970703125,1308.9300537109375,1312.318505859375,1310.0420166015624,1325.6600341796875,1314.989990234375,1315.1300048828125,1.474166989326477,72.12070243923355,8.201444958662822
2012-06-12,1309.4000244140625,1324.1800537109375,1311.610009765625,1317.77802734375,1308.9300537109375,1325.6600341796875,1314.989990234375,1.400833010673523,72.06858802056126,8.201561830149306
2012-06-13,1324.02001953125,1314.8800048828125,1310.8210083007812,1317.72802734375,1324.1800537109375,1308.9300537109375,1325.6600341796875,1.4266669750213623,72.02530865861698,8.201668133820801
2012-06-14,1314.8800048828125,1329.0999755859375,1311.0360046386718,1320.5500244140626,1314.8800048828125,1324.1800537109375,1308.9300537109375,1.4041670560836792,71.99044173911231,8.201762416907023
2012-06-15,1329.18994140625,1342.8399658203125,1312.9350036621095,1323.9860107421875,1329.0999755859375,1314.8800048828125,1324.1800537109375,1.453333020210266,71.96356464775894,8.201843226637692
2012-06-18,1342.4200439453125,1344.780029296875,1315.4130065917968,1331.156005859375,1342.8399658203125,1329.0999755859375,1314.8800048828125,1.4716670513153076,71.92664619972304,8.201990287993553
2012-06-19,1344.8299560546875,1357.97998046875,1317.5125061035155,1337.9159912109376,1344.780029296875,1342.8399658203125,1329.0999755859375,1.5308330059051514,71.92750227809128,8.202002676599188
2012-06-20,1358.0400390625,1355.68994140625,1319.4655029296875,1346.077978515625,1357.97998046875,1344.780029296875,1342.8399658203125,1.5316669940948486,71.9342351131691,8.201994327997859
2012-06-21,1355.4300537109375,1325.510009765625,1319.7980041503906,1345.3599853515625,1355.68994140625,1357.97998046875,1344.780029296875,1.5420830249786377,71.94642209066807,8.201963789419285
2012-06-22,1325.9200439453125,1335.02001953125,1320.5150024414063,1343.79599609375,1325.510009765625,1355.68994140625,1357.97998046875,1.449167013168335,71.96364059629985,8.201909608093185
2012-06-25,1334.9000244140625,1313.719970703125,1320.3100036621095,1337.583984375,1335.02001953125,1325.510009765625,1355.68994140625,1.4433330297470093,72.04125913910867,8.201590679926907
